event_id,risk_score_internal,risk_score,risk_level,priority,risk_score_complete,missing_components,component_weight_coverage,asset_criticality_score,reasons,calculated_at,input_severity,input_ml_confidence_raw,input_ml_prediction,input_cvss_score,input_ioc_status,input_ioc_confidence,input_asset_name,input_asset_criticality_label,input_asset_criticality_verified,input_asset_criticality_score_0to1,input_failed_login_attempts,ml_prediction,ioc_status,asset_name,asset_criticality_label,asset_criticality_verified
EVT00098,0.4095,40.95,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.777922+00:00,Critical,19.83,Normal,1.4,No IOC Match,,FIN-SW-0132,Unknown,False,,0,Normal,No IOC Match,FIN-SW-0132,Unknown,False
EVT00099,0.4557,45.57,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.777957+00:00,Medium,28.61,Normal,8.4,No IOC Match,,MKT-SW-0050,Unknown,False,,0,Normal,No IOC Match,MKT-SW-0050,Unknown,False
EVT00100,0.2806,28.06,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.777991+00:00,Medium,29.38,Normal,1.3,No IOC Match,,LEG-MOB-0038,Unknown,False,,3,Normal,No IOC Match,LEG-MOB-0038,Unknown,False
EVT00101,0.5661,56.61,Moderate,Review When Possible,False,['asset_criticality'],0.8,,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:31.778094+00:00,Low,80.94,Suspicious,9.4,No IOC Match,,LEG-RTR-0038,Unknown,False,,8,Suspicious,No IOC Match,LEG-RTR-0038,Unknown,False
EVT00102,0.4106,41.06,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.778140+00:00,High,17.18,Normal,4.9,No IOC Match,,HR-RTR-0048,Unknown,False,,0,Normal,No IOC Match,HR-RTR-0048,Unknown,False
EVT00103,0.2458,24.58,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.778178+00:00,Low,20.05,Normal,4.2,No IOC Match,,OPS-IOT-0041,Unknown,False,,0,Normal,No IOC Match,OPS-IOT-0041,Unknown,False
EVT00104,0.4304,43.04,Moderate,Review When Possible,True,[],1.0,0.5,[],2026-09-02T05:58:31.778218+00:00,High,18.74,Normal,4.8,No IOC Match,,OPS-SW-0039,Medium,True,0.5,0,Normal,No IOC Match,OPS-SW-0039,Medium,True
EVT00105,0.3285,32.85,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.778255+00:00,High,26.12,Normal,0.5,No IOC Match,,HR-PRT-0026,Unknown,False,,0,Normal,No IOC Match,HR-PRT-0026,Unknown,False
EVT00106,0.2336,23.36,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.778292+00:00,Medium,21.56,Normal,0.4,No IOC Match,,HR-LAP-0073,Unknown,False,,0,Normal,No IOC Match,HR-LAP-0073,Unknown,False
EVT00107,0.487,48.7,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.778329+00:00,High,29.63,Normal,6.4,No IOC Match,,ENG-RTR-0035,Unknown,False,,0,Normal,No IOC Match,ENG-RTR-0035,Unknown,False
EVT00108,0.4439,44.39,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.778367+00:00,Low,57.06,Normal,7.5,No IOC Match,,MKT-SRV-0016,Unknown,False,,6,Normal,No IOC Match,MKT-SRV-0016,Unknown,False
EVT00109,0.497,49.7,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.778458+00:00,Low,66.05,Suspicious,8.5,No IOC Match,,IT-IOT-0003,Unknown,False,,0,Suspicious,No IOC Match,IT-IOT-0003,Unknown,False
EVT00110,0.3269,32.69,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.778507+00:00,High,16.81,Normal,1.6,No IOC Match,,HR-RTR-0039,Unknown,False,,0,Normal,No IOC Match,HR-RTR-0039,Unknown,False
EVT00111,0.5881,58.81,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.778544+00:00,Critical,39.39,Normal,6.1,No IOC Match,,MKT-DB-0062,Unknown,False,,0,Normal,No IOC Match,MKT-DB-0062,Unknown,False
EVT00112,0.4207,42.07,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.778580+00:00,Low,46.41,Normal,7.9,No IOC Match,,ENG-PC-0044,Unknown,False,,0,Normal,No IOC Match,ENG-PC-0044,Unknown,False
EVT00113,0.3241,32.41,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.778616+00:00,Medium,12.92,Normal,5.1,No IOC Match,,HR-PC-0110,Unknown,False,,0,Normal,No IOC Match,HR-PC-0110,Unknown,False
EVT00114,0.4349,43.49,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.778651+00:00,High,24.17,Normal,5.0,No IOC Match,,OPS-MOB-0093,Unknown,False,,0,Normal,No IOC Match,OPS-MOB-0093,Unknown,False
EVT00115,0.3925,39.25,Medium,Monitor,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.778685+00:00,Low,36.61,Normal,8.0,No IOC Match,,MKT-SRV-0045,Unknown,False,,0,Normal,No IOC Match,MKT-SRV-0045,Unknown,False
EVT00116,0.2739,27.39,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.778720+00:00,Medium,20.06,Normal,2.2,No IOC Match,,OPS-PC-0082,Unknown,False,,1,Normal,No IOC Match,OPS-PC-0082,Unknown,False
EVT00117,0.3681,36.81,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.778754+00:00,Low,42.38,Normal,6.3,No IOC Match,,OPS-SW-0091,Unknown,False,,0,Normal,No IOC Match,OPS-SW-0091,Unknown,False
EVT00118,0.6092,60.92,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.778789+00:00,Critical,37.34,Normal,7.2,No IOC Match,,FIN-IOT-0093,Unknown,False,,0,Normal,No IOC Match,FIN-IOT-0093,Unknown,False
EVT00119,0.7915,79.15,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.778824+00:00,Critical,78.08,Suspicious,9.4,No IOC Match,,MKT-MOB-0082,Unknown,False,,2,Suspicious,No IOC Match,MKT-MOB-0082,Unknown,False
EVT00120,0.7,70.0,High,Investigate Soon,True,[],1.0,0.5,['High CVSS vulnerability'],2026-09-02T05:58:31.778860+00:00,Critical,62.4,Normal,9.7,No IOC Match,,HR-FW-0149,Medium,True,0.5,2,Normal,No IOC Match,HR-FW-0149,Medium,True
EVT00121,0.3967,39.67,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.778896+00:00,Medium,28.14,Normal,6.1,No IOC Match,,LEG-PC-0092,Unknown,False,,0,Normal,No IOC Match,LEG-PC-0092,Unknown,False
EVT00122,0.4581,45.81,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.778931+00:00,Critical,25.79,Normal,2.6,No IOC Match,,LEG-IOT-0089,Unknown,False,,0,Normal,No IOC Match,LEG-IOT-0089,Unknown,False
EVT00123,0.4902,49.02,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.778966+00:00,High,51.47,Normal,3.8,No IOC Match,,IT-LAP-0013,Unknown,False,,6,Normal,No IOC Match,IT-LAP-0013,Unknown,False
EVT00124,0.2542,25.42,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779000+00:00,Medium,24.93,Normal,0.8,No IOC Match,,OPS-SW-0057,Unknown,False,,1,Normal,No IOC Match,OPS-SW-0057,Unknown,False
EVT00125,0.5182,51.82,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.779033+00:00,High,25.22,Normal,8.2,No IOC Match,,IT-PRT-0039,Unknown,False,,0,Normal,No IOC Match,IT-PRT-0039,Unknown,False
EVT00126,0.3333,33.33,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779067+00:00,High,23.67,Normal,1.0,No IOC Match,,MKT-PC-0045,Unknown,False,,2,Normal,No IOC Match,MKT-PC-0045,Unknown,False
EVT00127,0.3485,34.85,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779101+00:00,High,36.53,Normal,0.0,No IOC Match,,HR-MOB-0083,Unknown,False,,0,Normal,No IOC Match,HR-MOB-0083,Unknown,False
EVT00128,0.4493,44.93,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779136+00:00,Critical,35.79,Normal,1.0,No IOC Match,,SAL-MOB-0015,Unknown,False,,0,Normal,No IOC Match,SAL-MOB-0015,Unknown,False
EVT00129,0.6401,64.01,High,Investigate Soon,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.779170+00:00,Critical,50.43,Normal,6.8,No IOC Match,,MKT-SRV-0005,Unknown,False,,5,Normal,No IOC Match,MKT-SRV-0005,Unknown,False
EVT00130,0.4329,43.29,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779205+00:00,High,29.14,Normal,4.3,No IOC Match,,OPS-PRT-0051,Unknown,False,,0,Normal,No IOC Match,OPS-PRT-0051,Unknown,False
EVT00131,0.5663,56.63,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.779239+00:00,High,59.01,Normal,5.9,No IOC Match,,ENG-LAP-0072,Unknown,False,,7,Normal,No IOC Match,ENG-LAP-0072,Unknown,False
EVT00132,0.4558,45.58,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.779272+00:00,Low,64.86,Normal,7.0,No IOC Match,,HR-SW-0046,Unknown,False,,7,Normal,No IOC Match,HR-SW-0046,Unknown,False
EVT00133,0.4899,48.99,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.779306+00:00,Critical,49.58,Normal,0.9,No IOC Match,,FIN-LAP-0017,Unknown,False,,6,Normal,No IOC Match,FIN-LAP-0017,Unknown,False
EVT00134,0.4664,46.64,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.779340+00:00,High,52.66,Normal,2.7,No IOC Match,,FIN-IOT-0125,Unknown,False,,6,Normal,No IOC Match,FIN-IOT-0125,Unknown,False
EVT00135,0.6097,60.97,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.779373+00:00,High,55.3,Normal,8.1,No IOC Match,,IT-FW-0114,Unknown,False,,0,Normal,No IOC Match,IT-FW-0114,Unknown,False
EVT00136,0.4951,49.51,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.779433+00:00,Medium,43.62,Normal,8.1,No IOC Match,,LEG-DB-0016,Unknown,False,,3,Normal,No IOC Match,LEG-DB-0016,Unknown,False
EVT00137,0.4789,47.89,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779476+00:00,High,34.25,Normal,5.5,No IOC Match,,SAL-IOT-0087,Unknown,False,,0,Normal,No IOC Match,SAL-IOT-0087,Unknown,False
EVT00138,0.5966,59.66,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779511+00:00,Critical,28.51,Normal,7.8,No IOC Match,,HR-IOT-0115,Unknown,False,,0,Normal,No IOC Match,HR-IOT-0115,Unknown,False
EVT00139,0.4516,45.16,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779546+00:00,High,25.52,Normal,5.5,No IOC Match,,IT-SW-0121,Unknown,False,,0,Normal,No IOC Match,IT-SW-0121,Unknown,False
EVT00140,0.7741,77.41,High,Investigate Soon,False,['asset_criticality'],0.8,,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:31.779579+00:00,Critical,78.11,Suspicious,8.7,No IOC Match,,LEG-LAP-0003,Unknown,False,,8,Suspicious,No IOC Match,LEG-LAP-0003,Unknown,False
EVT00141,0.4265,42.65,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779613+00:00,High,27.89,Normal,4.2,No IOC Match,,IT-SW-0072,Unknown,False,,0,Normal,No IOC Match,IT-SW-0072,Unknown,False
EVT00142,0.4861,48.61,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779648+00:00,High,26.95,Normal,6.7,No IOC Match,,ENG-SW-0039,Unknown,False,,0,Normal,No IOC Match,ENG-SW-0039,Unknown,False
EVT00143,0.5674,56.74,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.779683+00:00,High,35.36,Normal,8.9,No IOC Match,,SAL-FW-0007,Unknown,False,,0,Normal,No IOC Match,SAL-FW-0007,Unknown,False
EVT00144,0.4618,46.18,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779798+00:00,High,50.39,Normal,2.8,No IOC Match,,FIN-MOB-0038,Unknown,False,,0,Normal,No IOC Match,FIN-MOB-0038,Unknown,False
EVT00145,0.3717,37.17,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779852+00:00,Medium,29.75,Normal,4.9,No IOC Match,,FIN-FW-0126,Unknown,False,,0,Normal,No IOC Match,FIN-FW-0126,Unknown,False
EVT00146,0.4281,42.81,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.779891+00:00,Low,57.58,Normal,6.8,No IOC Match,,FIN-FW-0050,Unknown,False,,5,Normal,No IOC Match,FIN-FW-0050,Unknown,False
EVT00147,0.4766,47.66,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779928+00:00,High,27.92,Normal,6.2,No IOC Match,,SAL-MOB-0133,Unknown,False,,0,Normal,No IOC Match,SAL-MOB-0133,Unknown,False
EVT00148,0.4865,48.65,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779964+00:00,Medium,44.09,Normal,7.7,No IOC Match,,LEG-PC-0019,Unknown,False,,2,Normal,No IOC Match,LEG-PC-0019,Unknown,False
EVT00149,0.3539,35.39,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779999+00:00,Medium,47.24,Normal,2.0,No IOC Match,,FIN-DB-0006,Unknown,False,,0,Normal,No IOC Match,FIN-DB-0006,Unknown,False
EVT00150,0.3082,30.82,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.780034+00:00,Medium,18.23,Normal,3.8,No IOC Match,,HR-PC-0073,Unknown,False,,0,Normal,No IOC Match,HR-PC-0073,Unknown,False
EVT00151,0.7044,70.44,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.780068+00:00,Critical,51.01,Normal,9.3,No IOC Match,,FIN-PC-0001,Unknown,False,,0,Normal,No IOC Match,FIN-PC-0001,Unknown,False
EVT00152,0.3857,38.57,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.780103+00:00,Low,43.24,Normal,6.9,No IOC Match,,FIN-MOB-0087,Unknown,False,,2,Normal,No IOC Match,FIN-MOB-0087,Unknown,False
EVT00153,0.5746,57.46,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.780138+00:00,High,37.66,Normal,8.9,No IOC Match,,SAL-LAP-0062,Unknown,False,,0,Normal,No IOC Match,SAL-LAP-0062,Unknown,False
EVT00154,0.4487,44.87,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.780173+00:00,Low,40.18,Normal,9.8,No IOC Match,,IT-PRT-0011,Unknown,False,,0,Normal,No IOC Match,IT-PRT-0011,Unknown,False
EVT00155,0.3726,37.26,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.780207+00:00,Low,47.03,Normal,5.9,No IOC Match,,HR-IOT-0025,Unknown,False,,5,Normal,No IOC Match,HR-IOT-0025,Unknown,False
EVT00156,0.4256,42.56,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.780241+00:00,Low,37.6,Normal,9.2,No IOC Match,,SAL-PC-0095,Unknown,False,,0,Normal,No IOC Match,SAL-PC-0095,Unknown,False
EVT00157,0.4934,49.34,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.780275+00:00,Medium,59.88,Normal,6.0,No IOC Match,,HR-DB-0092,Unknown,False,,8,Normal,No IOC Match,HR-DB-0092,Unknown,False
EVT00158,0.4628,46.28,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.780311+00:00,High,42.7,Normal,3.8,No IOC Match,,FIN-FW-0128,Unknown,False,,5,Normal,No IOC Match,FIN-FW-0128,Unknown,False
EVT00159,0.4589,45.89,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.780345+00:00,Critical,42.05,Normal,0.6,No IOC Match,,ENG-IOT-0055,Unknown,False,,0,Normal,No IOC Match,ENG-IOT-0055,Unknown,False
EVT00160,0.3016,30.16,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.780380+00:00,Medium,15.3,Normal,3.9,No IOC Match,,SAL-PC-0028,Unknown,False,,0,Normal,No IOC Match,SAL-PC-0028,Unknown,False
EVT00161,0.1565,15.65,Low,No Action Needed,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.780452+00:00,Low,21.88,Normal,0.4,No IOC Match,,ENG-SRV-0073,Unknown,False,,0,Normal,No IOC Match,ENG-SRV-0073,Unknown,False
EVT00162,0.4753,47.53,Moderate,Review When Possible,True,[],1.0,0.5,[],2026-09-02T05:58:31.780501+00:00,Critical,30.11,Normal,2.5,No IOC Match,,SAL-MOB-0079,Medium,True,0.5,0,Normal,No IOC Match,SAL-MOB-0079,Medium,True
EVT00163,0.4834,48.34,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.780539+00:00,High,29.3,Normal,6.3,No IOC Match,,FIN-PC-0095,Unknown,False,,0,Normal,No IOC Match,FIN-PC-0095,Unknown,False
EVT00164,0.3857,38.57,Medium,Monitor,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.780574+00:00,Low,31.22,Normal,8.4,No IOC Match,,MKT-LAP-0047,Unknown,False,,0,Normal,No IOC Match,MKT-LAP-0047,Unknown,False
EVT00165,0.4434,44.34,Moderate,Review When Possible,True,[],1.0,0.75,[],2026-09-02T05:58:31.780611+00:00,Low,53.16,Normal,4.9,No IOC Match,,MKT-MOB-0071,High,True,0.75,0,Normal,No IOC Match,MKT-MOB-0071,High,True
EVT00166,0.5302,53.02,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.780646+00:00,Medium,71.66,Suspicious,6.0,No IOC Match,,OPS-SW-0020,Unknown,False,,6,Suspicious,No IOC Match,OPS-SW-0020,Unknown,False
EVT00167,0.5057,50.57,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.780681+00:00,Critical,41.82,Normal,2.5,No IOC Match,,HR-IOT-0071,Unknown,False,,4,Normal,No IOC Match,HR-IOT-0071,Unknown,False
EVT00168,0.6724,67.24,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.780715+00:00,High,60.17,Normal,10.0,No IOC Match,,MKT-DB-0089,Unknown,False,,4,Normal,No IOC Match,MKT-DB-0089,Unknown,False
EVT00169,0.3417,34.17,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.780750+00:00,Low,35.53,Normal,6.1,No IOC Match,,ENG-IOT-0060,Unknown,False,,0,Normal,No IOC Match,ENG-IOT-0060,Unknown,False
EVT00170,0.5085,50.85,Moderate,Review When Possible,True,[],1.0,0.25,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:31.780787+00:00,Medium,60.61,Normal,9.1,No IOC Match,,FIN-DB-0019,Low,True,0.25,6,Normal,No IOC Match,FIN-DB-0019,Low,True
EVT00171,0.4246,42.46,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.780823+00:00,High,48.07,Normal,1.6,No IOC Match,,MKT-PC-0017,Unknown,False,,6,Normal,No IOC Match,MKT-PC-0017,Unknown,False
EVT00172,0.4718,47.18,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.780858+00:00,Critical,24.59,Normal,3.3,No IOC Match,,MKT-PRT-0051,Unknown,False,,0,Normal,No IOC Match,MKT-PRT-0051,Unknown,False
EVT00173,0.5077,50.77,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.780893+00:00,Critical,56.05,Normal,0.8,No IOC Match,,HR-MOB-0055,Unknown,False,,8,Normal,No IOC Match,HR-MOB-0055,Unknown,False
EVT00174,0.3234,32.34,Medium,Monitor,True,[],1.0,0.25,[],2026-09-02T05:58:31.780930+00:00,High,27.15,Normal,0.9,No IOC Match,,SAL-SRV-0068,Low,True,0.25,4,Normal,No IOC Match,SAL-SRV-0068,Low,True
EVT00175,0.5602,56.02,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.780966+00:00,High,57.05,Normal,5.9,No IOC Match,,FIN-RTR-0027,Unknown,False,,0,Normal,No IOC Match,FIN-RTR-0027,Unknown,False
EVT00176,0.3864,38.64,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781001+00:00,Low,41.84,Normal,7.1,No IOC Match,,HR-PC-0085,Unknown,False,,0,Normal,No IOC Match,HR-PC-0085,Unknown,False
EVT00177,0.5758,57.58,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781036+00:00,Critical,30.66,Normal,6.7,No IOC Match,,SAL-DB-0106,Unknown,False,,0,Normal,No IOC Match,SAL-DB-0106,Unknown,False
EVT00178,0.3358,33.58,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.781071+00:00,Low,43.26,Normal,4.9,No IOC Match,,LEG-MOB-0112,Unknown,False,,6,Normal,No IOC Match,LEG-MOB-0112,Unknown,False
EVT00179,0.5746,57.46,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781105+00:00,High,57.66,Normal,6.4,No IOC Match,,FIN-RTR-0018,Unknown,False,,0,Normal,No IOC Match,FIN-RTR-0018,Unknown,False
EVT00180,0.7364,73.64,High,Investigate Soon,False,['asset_criticality'],0.8,,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:31.781140+00:00,Critical,65.25,Normal,8.8,No IOC Match,,OPS-RTR-0029,Unknown,False,,6,Normal,No IOC Match,OPS-RTR-0029,Unknown,False
EVT00181,0.3192,31.92,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781174+00:00,Medium,37.74,Normal,1.8,No IOC Match,,SAL-IOT-0074,Unknown,False,,4,Normal,No IOC Match,SAL-IOT-0074,Unknown,False
EVT00182,0.4162,41.62,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.781208+00:00,Low,41.77,Normal,8.3,No IOC Match,,LEG-MOB-0015,Unknown,False,,0,Normal,No IOC Match,LEG-MOB-0015,Unknown,False
EVT00183,0.3057,30.57,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781243+00:00,Low,28.82,Normal,5.5,No IOC Match,,FIN-FW-0007,Unknown,False,,0,Normal,No IOC Match,FIN-FW-0007,Unknown,False
EVT00184,0.4418,44.18,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781277+00:00,High,27.19,Normal,4.9,No IOC Match,,MKT-FW-0009,Unknown,False,,0,Normal,No IOC Match,MKT-FW-0009,Unknown,False
EVT00185,0.5567,55.67,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781311+00:00,High,59.15,Suspicious,5.5,No IOC Match,,OPS-LAP-0025,Unknown,False,,0,Suspicious,No IOC Match,OPS-LAP-0025,Unknown,False
EVT00186,0.2655,26.55,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781346+00:00,High,8.35,Normal,0.2,No IOC Match,,ENG-IOT-0012,Unknown,False,,0,Normal,No IOC Match,ENG-IOT-0012,Unknown,False
EVT00187,0.4233,42.33,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.781380+00:00,Medium,42.24,Normal,5.4,No IOC Match,,SAL-SRV-0056,Unknown,False,,5,Normal,No IOC Match,SAL-SRV-0056,Unknown,False
