event_id,input_severity,input_ml_confidence_raw,input_ml_prediction,input_cvss_score,input_ioc_status,input_ioc_confidence,input_asset_name,input_asset_criticality_label,input_asset_criticality_verified,input_asset_criticality_score_0to1,input_failed_login_attempts,risk_score_internal,risk_score,risk_level,priority,risk_score_complete,missing_components,component_weight_coverage,asset_criticality_score,reasons,calculated_at
EVT00123,High,51.47,Normal,3.8,No IOC Match,,IT-LAP-0013,Unknown,False,,6,0.4902,49.02,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.778966+00:00
EVT00124,Medium,24.93,Normal,0.8,No IOC Match,,OPS-SW-0057,Unknown,False,,1,0.2542,25.42,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779000+00:00
EVT00125,High,25.22,Normal,8.2,No IOC Match,,IT-PRT-0039,Unknown,False,,0,0.5182,51.82,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.779033+00:00
EVT00126,High,23.67,Normal,1.0,No IOC Match,,MKT-PC-0045,Unknown,False,,2,0.3333,33.33,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779067+00:00
EVT00127,High,36.53,Normal,0.0,No IOC Match,,HR-MOB-0083,Unknown,False,,0,0.3485,34.85,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779101+00:00
EVT00128,Critical,35.79,Normal,1.0,No IOC Match,,SAL-MOB-0015,Unknown,False,,0,0.4493,44.93,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779136+00:00
EVT00129,Critical,50.43,Normal,6.8,No IOC Match,,MKT-SRV-0005,Unknown,False,,5,0.6401,64.01,High,Investigate Soon,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.779170+00:00
EVT00130,High,29.14,Normal,4.3,No IOC Match,,OPS-PRT-0051,Unknown,False,,0,0.4329,43.29,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779205+00:00
EVT00131,High,59.01,Normal,5.9,No IOC Match,,ENG-LAP-0072,Unknown,False,,7,0.5663,56.63,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.779239+00:00
EVT00132,Low,64.86,Normal,7.0,No IOC Match,,HR-SW-0046,Unknown,False,,7,0.4558,45.58,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.779272+00:00
EVT00133,Critical,49.58,Normal,0.9,No IOC Match,,FIN-LAP-0017,Unknown,False,,6,0.4899,48.99,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.779306+00:00
EVT00134,High,52.66,Normal,2.7,No IOC Match,,FIN-IOT-0125,Unknown,False,,6,0.4664,46.64,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.779340+00:00
EVT00135,High,55.3,Normal,8.1,No IOC Match,,IT-FW-0114,Unknown,False,,0,0.6097,60.97,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.779373+00:00
EVT00136,Medium,43.62,Normal,8.1,No IOC Match,,LEG-DB-0016,Unknown,False,,3,0.4951,49.51,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.779433+00:00
EVT00137,High,34.25,Normal,5.5,No IOC Match,,SAL-IOT-0087,Unknown,False,,0,0.4789,47.89,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779476+00:00
EVT00138,Critical,28.51,Normal,7.8,No IOC Match,,HR-IOT-0115,Unknown,False,,0,0.5966,59.66,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779511+00:00
EVT00139,High,25.52,Normal,5.5,No IOC Match,,IT-SW-0121,Unknown,False,,0,0.4516,45.16,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779546+00:00
EVT00140,Critical,78.11,Suspicious,8.7,No IOC Match,,LEG-LAP-0003,Unknown,False,,8,0.7741,77.41,High,Investigate Soon,False,['asset_criticality'],0.8,,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:31.779579+00:00
EVT00141,High,27.89,Normal,4.2,No IOC Match,,IT-SW-0072,Unknown,False,,0,0.4265,42.65,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779613+00:00
EVT00142,High,26.95,Normal,6.7,No IOC Match,,ENG-SW-0039,Unknown,False,,0,0.4861,48.61,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779648+00:00
EVT00143,High,35.36,Normal,8.9,No IOC Match,,SAL-FW-0007,Unknown,False,,0,0.5674,56.74,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.779683+00:00
EVT00144,High,50.39,Normal,2.8,No IOC Match,,FIN-MOB-0038,Unknown,False,,0,0.4618,46.18,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779798+00:00
EVT00145,Medium,29.75,Normal,4.9,No IOC Match,,FIN-FW-0126,Unknown,False,,0,0.3717,37.17,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779852+00:00
EVT00146,Low,57.58,Normal,6.8,No IOC Match,,FIN-FW-0050,Unknown,False,,5,0.4281,42.81,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.779891+00:00
EVT00147,High,27.92,Normal,6.2,No IOC Match,,SAL-MOB-0133,Unknown,False,,0,0.4766,47.66,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779928+00:00
EVT00148,Medium,44.09,Normal,7.7,No IOC Match,,LEG-PC-0019,Unknown,False,,2,0.4865,48.65,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779964+00:00
EVT00149,Medium,47.24,Normal,2.0,No IOC Match,,FIN-DB-0006,Unknown,False,,0,0.3539,35.39,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.779999+00:00
EVT00150,Medium,18.23,Normal,3.8,No IOC Match,,HR-PC-0073,Unknown,False,,0,0.3082,30.82,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.780034+00:00
EVT00151,Critical,51.01,Normal,9.3,No IOC Match,,FIN-PC-0001,Unknown,False,,0,0.7044,70.44,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.780068+00:00
EVT00152,Low,43.24,Normal,6.9,No IOC Match,,FIN-MOB-0087,Unknown,False,,2,0.3857,38.57,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.780103+00:00
EVT00153,High,37.66,Normal,8.9,No IOC Match,,SAL-LAP-0062,Unknown,False,,0,0.5746,57.46,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.780138+00:00
EVT00154,Low,40.18,Normal,9.8,No IOC Match,,IT-PRT-0011,Unknown,False,,0,0.4487,44.87,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.780173+00:00
EVT00155,Low,47.03,Normal,5.9,No IOC Match,,HR-IOT-0025,Unknown,False,,5,0.3726,37.26,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.780207+00:00
EVT00156,Low,37.6,Normal,9.2,No IOC Match,,SAL-PC-0095,Unknown,False,,0,0.4256,42.56,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.780241+00:00
EVT00157,Medium,59.88,Normal,6.0,No IOC Match,,HR-DB-0092,Unknown,False,,8,0.4934,49.34,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.780275+00:00
EVT00158,High,42.7,Normal,3.8,No IOC Match,,FIN-FW-0128,Unknown,False,,5,0.4628,46.28,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.780311+00:00
EVT00159,Critical,42.05,Normal,0.6,No IOC Match,,ENG-IOT-0055,Unknown,False,,0,0.4589,45.89,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.780345+00:00
EVT00160,Medium,15.3,Normal,3.9,No IOC Match,,SAL-PC-0028,Unknown,False,,0,0.3016,30.16,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.780380+00:00
EVT00161,Low,21.88,Normal,0.4,No IOC Match,,ENG-SRV-0073,Unknown,False,,0,0.1565,15.65,Low,No Action Needed,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.780452+00:00
EVT00162,Critical,30.11,Normal,2.5,No IOC Match,,SAL-MOB-0079,Medium,True,0.5,0,0.4753,47.53,Moderate,Review When Possible,True,[],1.0,0.5,[],2026-09-02T05:58:31.780501+00:00
EVT00163,High,29.3,Normal,6.3,No IOC Match,,FIN-PC-0095,Unknown,False,,0,0.4834,48.34,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.780539+00:00
EVT00164,Low,31.22,Normal,8.4,No IOC Match,,MKT-LAP-0047,Unknown,False,,0,0.3857,38.57,Medium,Monitor,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.780574+00:00
EVT00165,Low,53.16,Normal,4.9,No IOC Match,,MKT-MOB-0071,High,True,0.75,0,0.4434,44.34,Moderate,Review When Possible,True,[],1.0,0.75,[],2026-09-02T05:58:31.780611+00:00
EVT00166,Medium,71.66,Suspicious,6.0,No IOC Match,,OPS-SW-0020,Unknown,False,,6,0.5302,53.02,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.780646+00:00
EVT00167,Critical,41.82,Normal,2.5,No IOC Match,,HR-IOT-0071,Unknown,False,,4,0.5057,50.57,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.780681+00:00
EVT00168,High,60.17,Normal,10.0,No IOC Match,,MKT-DB-0089,Unknown,False,,4,0.6724,67.24,High,Investigate Soon,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.780715+00:00
EVT00169,Low,35.53,Normal,6.1,No IOC Match,,ENG-IOT-0060,Unknown,False,,0,0.3417,34.17,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.780750+00:00
EVT00170,Medium,60.61,Normal,9.1,No IOC Match,,FIN-DB-0019,Low,True,0.25,6,0.5085,50.85,Moderate,Review When Possible,True,[],1.0,0.25,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:31.780787+00:00
EVT00171,High,48.07,Normal,1.6,No IOC Match,,MKT-PC-0017,Unknown,False,,6,0.4246,42.46,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.780823+00:00
EVT00172,Critical,24.59,Normal,3.3,No IOC Match,,MKT-PRT-0051,Unknown,False,,0,0.4718,47.18,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.780858+00:00
EVT00173,Critical,56.05,Normal,0.8,No IOC Match,,HR-MOB-0055,Unknown,False,,8,0.5077,50.77,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.780893+00:00
EVT00174,High,27.15,Normal,0.9,No IOC Match,,SAL-SRV-0068,Low,True,0.25,4,0.3234,32.34,Medium,Monitor,True,[],1.0,0.25,[],2026-09-02T05:58:31.780930+00:00
EVT00175,High,57.05,Normal,5.9,No IOC Match,,FIN-RTR-0027,Unknown,False,,0,0.5602,56.02,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.780966+00:00
EVT00176,Low,41.84,Normal,7.1,No IOC Match,,HR-PC-0085,Unknown,False,,0,0.3864,38.64,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781001+00:00
EVT00177,Critical,30.66,Normal,6.7,No IOC Match,,SAL-DB-0106,Unknown,False,,0,0.5758,57.58,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781036+00:00
EVT00178,Low,43.26,Normal,4.9,No IOC Match,,LEG-MOB-0112,Unknown,False,,6,0.3358,33.58,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.781071+00:00
EVT00179,High,57.66,Normal,6.4,No IOC Match,,FIN-RTR-0018,Unknown,False,,0,0.5746,57.46,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781105+00:00
EVT00180,Critical,65.25,Normal,8.8,No IOC Match,,OPS-RTR-0029,Unknown,False,,6,0.7364,73.64,High,Investigate Soon,False,['asset_criticality'],0.8,,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:31.781140+00:00
EVT00181,Medium,37.74,Normal,1.8,No IOC Match,,SAL-IOT-0074,Unknown,False,,4,0.3192,31.92,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781174+00:00
EVT00182,Low,41.77,Normal,8.3,No IOC Match,,LEG-MOB-0015,Unknown,False,,0,0.4162,41.62,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.781208+00:00
EVT00183,Low,28.82,Normal,5.5,No IOC Match,,FIN-FW-0007,Unknown,False,,0,0.3057,30.57,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781243+00:00
EVT00184,High,27.19,Normal,4.9,No IOC Match,,MKT-FW-0009,Unknown,False,,0,0.4418,44.18,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781277+00:00
EVT00185,High,59.15,Suspicious,5.5,No IOC Match,,OPS-LAP-0025,Unknown,False,,0,0.5567,55.67,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781311+00:00
EVT00186,High,8.35,Normal,0.2,No IOC Match,,ENG-IOT-0012,Unknown,False,,0,0.2655,26.55,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781346+00:00
EVT00187,Medium,42.24,Normal,5.4,No IOC Match,,SAL-SRV-0056,Unknown,False,,5,0.4233,42.33,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.781380+00:00
EVT00188,Critical,42.67,Normal,6.9,No IOC Match,,IT-DB-0015,Unknown,False,,0,0.6183,61.83,High,Investigate Soon,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781440+00:00
EVT00189,Critical,27.86,Normal,4.2,No IOC Match,,FIN-DB-0068,Unknown,False,,0,0.5046,50.46,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781481+00:00
EVT00190,Low,18.25,Normal,3.1,No IOC Match,,LEG-SW-0114,Unknown,False,,0,0.2127,21.27,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781516+00:00
EVT00191,Medium,50.7,Normal,7.1,No IOC Match,,IT-IOT-0020,Unknown,False,,5,0.4922,49.22,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.781551+00:00
EVT00192,Medium,25.13,Normal,6.3,No IOC Match,,MKT-FW-0097,Unknown,False,,0,0.3923,39.23,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781585+00:00
EVT00193,Medium,25.31,Normal,0.7,No IOC Match,,IT-IOT-0058,Unknown,False,,0,0.2528,25.28,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781620+00:00
EVT00194,Low,23.97,Normal,1.5,No IOC Match,,HR-SW-0052,Unknown,False,,0,0.1905,19.05,Low,No Action Needed,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781654+00:00
EVT00195,High,33.67,Normal,8.4,No IOC Match,,SAL-PRT-0033,Unknown,False,,0,0.5496,54.96,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.781688+00:00
EVT00196,High,39.83,Normal,5.0,No IOC Match,,IT-IOT-0078,Unknown,False,,5,0.4838,48.38,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.781722+00:00
EVT00197,Medium,35.29,Normal,7.9,No IOC Match,,LEG-DB-0011,Unknown,False,,1,0.464,46.4,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781756+00:00
EVT00198,Medium,58.39,Normal,6.3,No IOC Match,,FIN-MOB-0063,Unknown,False,,3,0.4962,49.62,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781790+00:00
EVT00199,Low,65.55,Suspicious,7.8,No IOC Match,,ENG-MOB-0039,Unknown,False,,0,0.478,47.8,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781824+00:00
EVT00200,Critical,61.28,Normal,7.5,No IOC Match,,LEG-FW-0046,Unknown,False,,0,0.6915,69.15,High,Investigate Soon,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781859+00:00
EVT00201,High,61.2,Normal,6.2,No IOC Match,,HR-MOB-0001,Unknown,False,,8,0.5806,58.06,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.781893+00:00
EVT00202,Critical,55.32,Suspicious,2.5,No IOC Match,,OPS-PC-0066,Unknown,False,,0,0.5479,54.79,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.781928+00:00
EVT00203,Medium,39.43,Normal,9.2,No IOC Match,,IT-LAP-0012,High,True,0.75,0,0.5576,55.76,Moderate,Review When Possible,True,[],1.0,0.75,['High CVSS vulnerability'],2026-09-02T05:58:31.781964+00:00
EVT00204,Low,79.79,Suspicious,1.2,No IOC Match,,HR-PC-0015,Unknown,False,,8,0.3575,35.75,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.782039+00:00
EVT00205,Low,50.49,Normal,9.7,No IOC Match,,LEG-SRV-0023,Unknown,False,,0,0.4784,47.84,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['High CVSS vulnerability'],2026-09-02T05:58:31.782109+00:00
EVT00206,Medium,27.61,Normal,6.0,No IOC Match,,OPS-IOT-0019,Unknown,False,,0,0.3925,39.25,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.782149+00:00
EVT00207,Medium,23.05,Normal,4.7,No IOC Match,,SAL-IOT-0018,Unknown,False,,0,0.3458,34.58,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.782186+00:00
EVT00208,High,58.76,Normal,5.7,No IOC Match,,IT-IOT-0036,Unknown,False,,8,0.5605,56.05,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.782223+00:00
EVT00209,Critical,20.76,Normal,3.3,No IOC Match,,MKT-LAP-0051,Unknown,False,,0,0.4599,45.99,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.782258+00:00
EVT00210,High,38.01,Normal,2.4,No IOC Match,,HR-SRV-0084,Unknown,False,,0,0.4132,41.32,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.782294+00:00
EVT00211,Medium,20.63,Normal,1.2,No IOC Match,,IT-IOT-0063,Unknown,False,,0,0.2507,25.07,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.782328+00:00
EVT00212,High,44.25,Normal,8.2,No IOC Match,,IT-LAP-0022,Unknown,False,,5,0.5777,57.77,Moderate,Review When Possible,False,['asset_criticality'],0.8,,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:31.782362+00:00
EVT00213,Medium,16.38,Normal,1.9,No IOC Match,,OPS-IOT-0020,Unknown,False,,0,0.2549,25.49,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.782397+00:00
EVT00214,Critical,33.89,Normal,6.6,No IOC Match,,FIN-LAP-0088,Unknown,False,,0,0.5834,58.34,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.782473+00:00
EVT00215,Medium,20.55,Normal,2.2,No IOC Match,,OPS-MOB-0107,Unknown,False,,0,0.2755,27.55,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.782512+00:00
EVT00216,High,51.5,Normal,4.9,No IOC Match,,SAL-PRT-0066,Unknown,False,,0,0.5178,51.78,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.782549+00:00
EVT00217,Critical,31.1,Normal,5.6,No IOC Match,,SAL-SW-0114,Unknown,False,,0,0.5497,54.97,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.782583+00:00
EVT00218,Medium,57.71,Normal,7.8,No IOC Match,,LEG-PRT-0075,Unknown,False,,8,0.5316,53.16,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.782618+00:00
EVT00219,Medium,20.8,Normal,4.6,No IOC Match,,IT-RTR-0011,Unknown,False,,0,0.3362,33.62,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.782653+00:00
EVT00220,Low,64.22,Normal,9.0,No IOC Match,,IT-PRT-0068,Unknown,False,,5,0.5038,50.38,Moderate,Review When Possible,False,['asset_criticality'],0.8,,"['High CVSS vulnerability', 'Multiple failed login attempts']",2026-09-02T05:58:31.782687+00:00
EVT00221,High,16.87,Normal,3.3,No IOC Match,,LEG-PRT-0028,Unknown,False,,1,0.3696,36.96,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.782722+00:00
EVT00222,Critical,43.53,Normal,0.6,No IOC Match,,HR-SRV-0115,Unknown,False,,5,0.4635,46.35,Moderate,Review When Possible,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.782756+00:00
EVT00223,Low,39.97,Normal,3.9,No IOC Match,,LEG-SW-0077,Unknown,False,,5,0.3005,30.05,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.782791+00:00
EVT00224,Medium,57.08,Normal,1.6,No IOC Match,,ENG-IOT-0098,Unknown,False,,6,0.3746,37.46,Medium,Monitor,False,['asset_criticality'],0.8,,['Multiple failed login attempts'],2026-09-02T05:58:31.782825+00:00
EVT00225,Low,33.97,Normal,6.7,No IOC Match,,MKT-SRV-0008,Unknown,False,,0,0.3518,35.18,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.782859+00:00
EVT00226,High,20.69,Normal,1.3,No IOC Match,,ENG-LAP-0010,Unknown,False,,0,0.3315,33.15,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.782893+00:00
EVT00227,Critical,65.35,Suspicious,3.4,No IOC Match,,OPS-SW-0063,Unknown,False,,3,0.6017,60.17,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.782927+00:00
EVT00228,Medium,29.82,Normal,5.5,No IOC Match,,FIN-DB-0101,Unknown,False,,2,0.3869,38.69,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.782961+00:00
EVT00229,Critical,30.67,Normal,7.2,No IOC Match,,LEG-IOT-0079,Unknown,False,,0,0.5883,58.83,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.782995+00:00
EVT00230,Critical,26.55,Normal,5.6,No IOC Match,,ENG-SRV-0078,Unknown,False,,0,0.5355,53.55,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.783031+00:00
EVT00231,Medium,19.25,Normal,7.0,No IOC Match,,OPS-MOB-0107,Unknown,False,,0,0.3914,39.14,Medium,Monitor,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.783067+00:00
EVT00232,Critical,26.33,Normal,3.1,No IOC Match,,ENG-MOB-0006,Unknown,False,,0,0.4723,47.23,Moderate,Review When Possible,False,['asset_criticality'],0.8,,[],2026-09-02T05:58:31.783103+00:00
EVT00233,Medium,16.48,Normal,4.5,No IOC Match,,MKT-FW-0124,High,True,0.75,0,0.4062,40.62,Medium,Monitor,True,[],1.0,0.75,[],2026-09-02T05:58:31.783139+00:00
