event_id,timestamp,source_ip,destination_ip,username,event_type,protocol,source_country,destination_country,device_name,os,event_status,severity,failed_login_attempts,malware_detected,vulnerability_id,cvss_score,asset_name,department,attack_type,threat_indicator
EVT00120,2026-01-01 10:00:00,130.160.229.189,10.0.1.31,youngrobin,USB Device Connected,SSH,India,India,Device-671,Windows Server 2019,Failed,Critical,2,No,NO_CVE,9.7,HR-FW-0149,Sales,Normal Activity,False
EVT00121,2026-01-01 10:05:00,203.22.212.241,10.0.6.92,christopherrodgers,USB Device Connected,HTTP,India,India,Device-639,Windows 10,Detected,Medium,0,No,NO_CVE,6.1,LEG-PC-0092,Engineering,Normal Activity,False
EVT00122,2026-01-01 10:10:00,121.68.189.217,10.0.0.148,deborahdavidson,Session Hijacking Attempt,DNS,India,India,Device-108,Windows 11,Detected,Critical,0,No,CVE-2016-70748,2.6,LEG-IOT-0089,Marketing,Normal Activity,False
EVT00123,2026-01-01 10:15:00,211.108.168.36,10.0.1.243,wpeterson,Failed Login,FTP,India,India,Device-60,macOS,Failed,High,6,No,CVE-2015-91245,3.8,IT-LAP-0013,Operations,Normal Activity,False
EVT00124,2026-01-01 10:20:00,121.184.94.71,10.0.9.81,bauerashley,Firewall Rule Change,SSH,India,India,Device-596,macOS,Failed,Medium,1,No,CVE-2015-32200,0.8,OPS-SW-0057,Marketing,Normal Activity,False
EVT00125,2026-01-01 10:25:00,176.55.93.139,10.0.7.180,amanda49,File Access,HTTPS,India,India,Device-288,Windows 10,Success,High,0,No,CVE-2025-16642,8.2,IT-PRT-0039,IT,Normal Activity,False
EVT00126,2026-01-01 10:30:00,211.172.177.240,10.0.3.195,rhall,Malware Detection,HTTP,India,India,Device-592,macOS,Failed,High,2,No,CVE-2026-88019,1.0,MKT-PC-0045,HR,Normal Activity,False
EVT00127,2026-01-01 10:35:00,149.247.193.33,10.0.6.184,perrybryan,Privilege Escalation,SMB,India,India,Device-718,Windows Server 2019,Detected,High,0,Yes,CVE-2018-57465,0.0,HR-MOB-0083,Legal,Normal Activity,False
EVT00128,2026-01-01 10:40:00,40.92.1.176,10.0.6.243,walkerjennifer,Firewall Rule Change,DNS,India,India,Device-115,Linux,Success,Critical,0,No,CVE-2018-65369,1.0,SAL-MOB-0015,Operations,Normal Activity,False
EVT00129,2026-01-01 10:45:00,221.25.254.230,10.0.1.109,isteele,Data Exfiltration Attempt,FTP,India,India,Device-140,Windows Server 2019,Failed,Critical,5,No,CVE-2016-56703,6.8,MKT-SRV-0005,Finance,Normal Activity,False
EVT00130,2026-01-01 10:50:00,108.200.39.109,10.0.0.62,cantuchristopher,Brute Force,DNS,India,India,Device-143,Linux,Success,High,0,No,NO_CVE,4.3,OPS-PRT-0051,Legal,Normal Activity,False
EVT00131,2026-01-01 10:55:00,63.38.107.25,10.0.9.166,david11,Credential Dumping,HTTPS,India,India,Device-322,Linux,Failed,High,7,No,NO_CVE,5.9,ENG-LAP-0072,Engineering,Normal Activity,False
EVT00132,2026-01-01 11:00:00,163.87.28.109,10.0.4.3,youngrobin,Malware Detection,FTP,India,India,Device-680,macOS,Failed,Low,7,No,NO_CVE,7.0,HR-SW-0046,Finance,Normal Activity,False
EVT00133,2026-01-01 11:05:00,104.210.155.20,10.0.4.50,jjones,SQL Injection Attempt,HTTPS,India,India,Device-270,Linux,Failed,Critical,6,No,NO_CVE,0.9,FIN-LAP-0017,HR,Normal Activity,False
EVT00134,2026-01-01 11:10:00,144.190.193.144,10.0.6.111,zrivera,VPN Connection,SMB,India,India,Device-314,Linux,Failed,High,6,No,NO_CVE,2.7,FIN-IOT-0125,Sales,Normal Activity,False
EVT00135,2026-01-01 11:15:00,5.119.40.251,10.0.4.248,lewisjeffrey,Data Exfiltration Attempt,FTP,India,India,Device-137,Windows Server 2019,Blocked,High,0,Yes,NO_CVE,8.1,IT-FW-0114,Operations,Normal Activity,False
EVT00136,2026-01-01 11:20:00,201.199.233.224,10.0.6.157,bullockvictor,SQL Injection Attempt,RDP,India,India,Device-688,Windows Server 2019,Failed,Medium,3,No,NO_CVE,8.1,LEG-DB-0016,Engineering,Normal Activity,False
EVT00137,2026-01-01 11:25:00,103.201.146.105,10.0.3.202,bmarsh,Configuration Change,TCP,India,India,Device-73,Windows Server 2019,Detected,High,0,No,NO_CVE,5.5,SAL-IOT-0087,Sales,Normal Activity,False
EVT00138,2026-01-01 11:30:00,179.7.186.240,10.0.7.148,rodgersashley,Malware Detection,HTTPS,India,India,Device-408,Windows Server 2019,Success,Critical,0,No,CVE-2025-14241,7.8,HR-IOT-0115,Legal,Normal Activity,False
EVT00139,2026-01-01 11:35:00,171.85.83.245,10.0.1.88,sbrown,VPN Connection,FTP,India,India,Device-541,Windows Server 2019,Success,High,0,No,CVE-2015-91235,5.5,IT-SW-0121,HR,Normal Activity,False
EVT00140,2026-01-01 11:40:00,144.36.123.21,10.0.2.250,alexander64,Session Hijacking Attempt,SSH,India,India,Device-156,Linux,Failed,Critical,8,No,NO_CVE,8.7,LEG-LAP-0003,Marketing,Normal Activity,False
EVT00141,2026-01-01 11:45:00,58.253.255.55,10.0.6.39,itaylor,Phishing Email,FTP,India,India,Device-788,macOS,Blocked,High,0,No,NO_CVE,4.2,IT-SW-0072,Sales,Normal Activity,False
EVT00142,2026-01-01 11:50:00,211.103.41.162,10.0.9.194,ybenton,VPN Connection,HTTP,India,India,Device-128,Windows 10,Success,High,0,No,NO_CVE,6.7,ENG-SW-0039,IT,Normal Activity,False
EVT00143,2026-01-01 11:55:00,185.126.22.165,10.0.5.163,campbellellen,Login Success,SMB,India,India,Device-872,macOS,Success,High,0,No,CVE-2025-16132,8.9,SAL-FW-0007,HR,Normal Activity,False
EVT00144,2026-01-01 12:00:00,170.63.116.35,10.0.6.93,ptaylor,Ransomware Detected,TCP,India,India,Device-151,Linux,Success,High,0,Yes,NO_CVE,2.8,FIN-MOB-0038,Finance,Normal Activity,False
EVT00145,2026-01-01 12:05:00,160.89.31.202,10.0.9.54,albert69,USB Device Connected,DNS,India,India,Device-720,Linux,Blocked,Medium,0,No,NO_CVE,4.9,FIN-FW-0126,Operations,Normal Activity,False
EVT00146,2026-01-01 12:10:00,139.128.100.216,10.0.3.206,nathanmurphy,Account Lockout,RDP,India,India,Device-494,Linux,Failed,Low,5,No,CVE-2019-65795,6.8,FIN-FW-0050,Finance,Normal Activity,False
EVT00147,2026-01-01 12:15:00,216.253.119.30,10.0.0.176,vasquezbrooke,SQL Injection Attempt,HTTPS,India,India,Device-816,macOS,Blocked,High,0,No,CVE-2025-72513,6.2,SAL-MOB-0133,Finance,Normal Activity,False
EVT00148,2026-01-01 12:20:00,76.110.167.162,10.0.8.84,lamallison,Web Shell Detected,TCP,India,India,Device-241,Windows 11,Failed,Medium,2,No,NO_CVE,7.7,LEG-PC-0019,IT,Normal Activity,False
EVT00149,2026-01-01 12:25:00,200.47.151.238,10.0.1.64,chris97,Ransomware Detected,FTP,India,India,Device-227,macOS,Blocked,Medium,0,Yes,NO_CVE,2.0,FIN-DB-0006,Sales,Normal Activity,False
EVT00150,2026-01-01 12:30:00,39.61.177.239,10.0.6.192,ericlong,File Access,SMB,India,India,Device-171,Linux,Success,Medium,0,No,NO_CVE,3.8,HR-PC-0073,IT,Normal Activity,False
EVT00151,2026-01-01 12:35:00,79.229.129.25,10.0.6.240,amanda50,Credential Dumping,TCP,India,India,Device-365,Linux,Detected,Critical,0,No,NO_CVE,9.3,FIN-PC-0001,Marketing,Normal Activity,False
EVT00152,2026-01-01 12:40:00,215.40.29.221,10.0.4.163,greengarrett,File Access,DNS,India,India,Device-810,Windows 11,Failed,Low,2,No,CVE-2017-94043,6.9,FIN-MOB-0087,Engineering,Normal Activity,False
EVT00153,2026-01-01 12:45:00,133.20.222.193,10.0.5.35,fergusonjimmy,Brute Force,SSH,India,India,Device-813,macOS,Blocked,High,0,No,CVE-2024-10331,8.9,SAL-LAP-0062,Marketing,Normal Activity,False
EVT00154,2026-01-01 12:50:00,77.243.99.59,10.0.2.75,cameronmoreno,Suspicious Process Execution,SSH,India,India,Device-891,Windows 11,Detected,Low,0,No,NO_CVE,9.8,IT-PRT-0011,Legal,Normal Activity,False
EVT00155,2026-01-01 12:55:00,49.97.28.30,10.0.9.38,william23,Suspicious Process Execution,FTP,India,India,Device-688,Windows 11,Failed,Low,5,No,CVE-2017-86560,5.9,HR-IOT-0025,Marketing,Normal Activity,False
EVT00156,2026-01-01 13:00:00,212.94.125.238,10.0.3.77,csalinas,Login Success,HTTPS,India,India,Device-597,Windows Server 2019,Blocked,Low,0,No,CVE-2018-63660,9.2,SAL-PC-0095,Finance,Normal Activity,False
EVT00157,2026-01-01 13:05:00,197.69.2.158,10.0.8.17,ahamilton,Lateral Movement Detected,SSH,India,India,Device-562,Windows 10,Failed,Medium,8,No,NO_CVE,6.0,HR-DB-0092,Sales,Normal Activity,False
EVT00158,2026-01-01 13:10:00,178.103.24.141,10.0.6.229,imurillo,Brute Force,RDP,India,India,Device-206,Windows 11,Failed,High,5,No,NO_CVE,3.8,FIN-FW-0128,Engineering,Normal Activity,False
EVT00159,2026-01-01 13:15:00,148.140.68.170,10.0.2.29,douglas77,Ransomware Detected,DNS,India,India,Device-191,Linux,Success,Critical,0,No,NO_CVE,0.6,ENG-IOT-0055,Sales,Normal Activity,False
EVT00160,2026-01-01 13:20:00,117.230.68.188,10.0.8.214,imiller,Configuration Change,HTTP,India,India,Device-154,Windows Server 2019,Success,Medium,0,No,CVE-2021-90524,3.9,SAL-PC-0028,HR,Normal Activity,False
EVT00161,2026-01-01 13:25:00,178.5.99.251,10.0.8.35,pbuchanan,Port Scan,FTP,India,India,Device-36,Windows Server 2019,Detected,Low,0,No,CVE-2016-78603,0.4,ENG-SRV-0073,Marketing,Normal Activity,False
EVT00162,2026-01-01 13:30:00,32.41.229.250,10.0.1.177,ahopkins,Web Shell Detected,FTP,India,India,Device-423,macOS,Failed,Critical,0,No,CVE-2018-15441,2.5,SAL-MOB-0079,Legal,Normal Activity,False
EVT00163,2026-01-01 13:35:00,203.109.176.202,10.0.7.94,steven00,VPN Connection,DNS,India,India,Device-724,Windows Server 2019,Blocked,High,0,No,NO_CVE,6.3,FIN-PC-0095,Marketing,Normal Activity,False
EVT00164,2026-01-01 13:40:00,50.24.49.106,10.0.4.22,tedwards,DNS Tunneling Detected,HTTPS,India,India,Device-881,Windows Server 2019,Detected,Low,0,No,CVE-2022-92968,8.4,MKT-LAP-0047,Legal,Normal Activity,False
EVT00165,2026-01-01 13:45:00,26.162.79.59,10.0.3.125,bmurphy,Unauthorized Access,SSH,India,India,Device-682,macOS,Success,Low,0,Yes,CVE-2016-6045,4.9,MKT-MOB-0071,Marketing,Normal Activity,False
EVT00166,2026-01-01 13:50:00,199.93.81.211,10.0.7.126,shawnryan,Unauthorized Access,DNS,India,India,Device-444,Windows 10,Failed,Medium,6,Yes,NO_CVE,6.0,OPS-SW-0020,Operations,Normal Activity,False
EVT00167,2026-01-01 13:55:00,213.64.44.113,10.0.6.203,vvaldez,Firewall Rule Change,SMB,India,India,Device-463,Windows Server 2019,Failed,Critical,4,No,CVE-2020-61315,2.5,HR-IOT-0071,Sales,Normal Activity,False
EVT00168,2026-01-01 14:00:00,220.197.171.255,10.0.8.52,simonlee,USB Device Connected,FTP,India,India,Device-302,Windows Server 2019,Failed,High,4,No,CVE-2021-54921,10.0,MKT-DB-0089,HR,Normal Activity,False
EVT00169,2026-01-01 14:05:00,113.2.140.136,10.0.0.58,chris97,Credential Dumping,DNS,India,India,Device-658,Windows Server 2019,Blocked,Low,0,No,CVE-2015-55264,6.1,ENG-IOT-0060,Engineering,Normal Activity,False
EVT00170,2026-01-01 14:10:00,134.218.154.196,10.0.2.202,pamela76,Web Shell Detected,RDP,India,India,Device-907,Windows 11,Failed,Medium,6,No,CVE-2022-34358,9.1,FIN-DB-0019,Operations,Normal Activity,False
EVT00171,2026-01-01 14:15:00,153.229.31.223,10.0.1.209,blankenshipdavid,DDoS Attempt,SSH,India,India,Device-867,macOS,Failed,High,6,No,CVE-2022-39050,1.6,MKT-PC-0017,HR,Normal Activity,False
EVT00172,2026-01-01 14:20:00,174.101.246.232,10.0.0.161,melissa04,Failed Login,RDP,India,India,Device-573,Windows 11,Success,Critical,0,No,NO_CVE,3.3,MKT-PRT-0051,Engineering,Normal Activity,False
EVT00173,2026-01-01 14:25:00,179.211.249.90,10.0.0.132,cwest,Suspicious Process Execution,FTP,India,India,Device-799,Windows Server 2019,Failed,Critical,8,No,CVE-2020-37898,0.8,HR-MOB-0055,Finance,Normal Activity,False
EVT00174,2026-01-01 14:30:00,27.76.22.189,10.0.1.44,phood,Malware Detection,RDP,India,India,Device-771,Windows 11,Failed,High,4,No,NO_CVE,0.9,SAL-SRV-0068,HR,Normal Activity,False
EVT00175,2026-01-01 14:35:00,39.10.78.49,10.0.9.46,eric71,Brute Force,TCP,India,India,Device-630,Linux,Success,High,0,Yes,CVE-2022-67558,5.9,FIN-RTR-0027,IT,Normal Activity,False
EVT00176,2026-01-01 14:40:00,201.55.22.155,10.0.1.246,amanda75,Web Shell Detected,FTP,India,India,Device-459,macOS,Blocked,Low,0,No,CVE-2022-14462,7.1,HR-PC-0085,HR,Normal Activity,False
EVT00177,2026-01-01 14:45:00,91.233.147.128,10.0.7.215,david11,Suspicious Process Execution,HTTPS,India,India,Device-183,Windows Server 2019,Detected,Critical,0,No,NO_CVE,6.7,SAL-DB-0106,HR,Normal Activity,False
EVT00178,2026-01-01 14:50:00,9.215.152.64,10.0.8.142,oedwards,Failed Login,RDP,India,India,Device-308,Windows 11,Failed,Low,6,No,NO_CVE,4.9,LEG-MOB-0112,Operations,Normal Activity,False
EVT00179,2026-01-01 14:55:00,55.171.34.200,10.0.0.181,garciasuzanne,Configuration Change,TCP,India,India,Device-4,Windows Server 2019,Success,High,0,Yes,CVE-2020-82742,6.4,FIN-RTR-0018,Engineering,Normal Activity,False
EVT00180,2026-01-01 15:00:00,153.124.43.206,10.0.3.216,istone,Phishing Email,RDP,India,India,Device-159,Windows 11,Failed,Critical,6,No,CVE-2023-46283,8.8,OPS-RTR-0029,Engineering,Normal Activity,False
EVT00181,2026-01-01 15:05:00,188.239.107.160,10.0.5.42,zrivera,File Access,RDP,India,India,Device-297,macOS,Failed,Medium,4,No,CVE-2026-79333,1.8,SAL-IOT-0074,Sales,Normal Activity,False
EVT00182,2026-01-01 15:10:00,14.23.148.209,10.0.9.222,simonlee,Account Lockout,TCP,India,India,Device-536,Windows 10,Success,Low,0,No,CVE-2022-71257,8.3,LEG-MOB-0015,Legal,Normal Activity,False
EVT00183,2026-01-01 15:15:00,126.199.149.251,10.0.9.146,williamsgeorge,USB Device Connected,FTP,India,India,Device-817,Windows 10,Detected,Low,0,No,NO_CVE,5.5,FIN-FW-0007,Marketing,Normal Activity,False
EVT00184,2026-01-01 15:20:00,154.177.85.31,10.0.0.36,candicesanchez,USB Device Connected,RDP,India,India,Device-817,Windows 10,Blocked,High,0,No,CVE-2026-31602,4.9,MKT-FW-0009,Sales,Normal Activity,False
EVT00185,2026-01-01 15:25:00,102.192.219.254,10.0.9.134,zglass,Web Shell Detected,SSH,India,India,Device-250,macOS,Blocked,High,0,Yes,NO_CVE,5.5,OPS-LAP-0025,Engineering,Normal Activity,False
EVT00186,2026-01-01 15:30:00,37.141.87.220,10.0.9.151,sanchezgabrielle,DDoS Attempt,FTP,India,India,Device-101,Windows 11,Success,High,0,No,CVE-2017-19226,0.2,ENG-IOT-0012,Finance,Normal Activity,False
EVT00187,2026-01-01 15:35:00,45.87.236.212,10.0.0.192,matthew05,Credential Dumping,DNS,India,India,Device-644,Windows Server 2019,Failed,Medium,5,No,CVE-2016-9747,5.4,SAL-SRV-0056,Finance,Normal Activity,False
EVT00188,2026-01-01 15:40:00,59.217.9.118,10.0.1.94,nhoward,VPN Connection,TCP,India,India,Device-49,Linux,Blocked,Critical,0,No,CVE-2023-94471,6.9,IT-DB-0015,Marketing,Normal Activity,False
EVT00189,2026-01-01 15:45:00,66.57.166.220,10.0.1.126,bellteresa,Ransomware Detected,SMB,India,India,Device-439,Linux,Blocked,Critical,0,No,CVE-2015-62921,4.2,FIN-DB-0068,HR,Normal Activity,False
EVT00190,2026-01-01 15:50:00,175.78.182.140,10.0.4.110,mdunn,Login Success,FTP,India,India,Device-644,Windows 11,Success,Low,0,No,NO_CVE,3.1,LEG-SW-0114,IT,Normal Activity,False
EVT00191,2026-01-01 15:55:00,154.163.68.41,10.0.6.192,uroberts,Ransomware Detected,SSH,India,India,Device-502,Windows 10,Failed,Medium,5,No,NO_CVE,7.1,IT-IOT-0020,Engineering,Normal Activity,False
EVT00192,2026-01-01 16:00:00,218.59.123.188,10.0.2.161,phood,Ransomware Detected,HTTP,India,India,Device-508,Linux,Blocked,Medium,0,No,CVE-2016-10247,6.3,MKT-FW-0097,HR,Normal Activity,False
EVT00193,2026-01-01 16:05:00,172.127.216.80,10.0.2.205,ahamilton,Suspicious Process Execution,TCP,India,India,Device-280,Linux,Blocked,Medium,0,No,CVE-2024-61310,0.7,IT-IOT-0058,Legal,Normal Activity,False
EVT00194,2026-01-01 16:10:00,180.190.114.72,10.0.6.181,paul10,SQL Injection Attempt,HTTP,India,India,Device-464,Linux,Success,Low,0,No,NO_CVE,1.5,HR-SW-0052,IT,Normal Activity,False
EVT00195,2026-01-01 16:15:00,122.212.90.237,10.0.1.122,timothy42,Credential Dumping,DNS,India,India,Device-919,Windows 10,Success,High,0,No,CVE-2022-73460,8.4,SAL-PRT-0033,Marketing,Normal Activity,False
EVT00196,2026-01-01 16:20:00,167.146.218.3,10.0.3.85,felicia28,Phishing Email,HTTPS,India,India,Device-215,Windows 10,Failed,High,5,No,CVE-2020-37209,5.0,IT-IOT-0078,Sales,Normal Activity,False
EVT00197,2026-01-01 16:25:00,153.141.200.13,10.0.9.45,jgreen,Port Scan,TCP,India,India,Device-515,Windows 10,Failed,Medium,1,No,NO_CVE,7.9,LEG-DB-0011,Marketing,Normal Activity,False
EVT00198,2026-01-01 16:30:00,200.172.128.16,10.0.5.62,lindsey83,Firewall Rule Change,SMB,India,India,Device-841,Windows 10,Failed,Medium,3,Yes,NO_CVE,6.3,FIN-MOB-0063,Finance,Normal Activity,False
EVT00199,2026-01-01 16:35:00,210.204.98.39,10.0.1.212,iwhitney,Web Shell Detected,DNS,India,India,Device-872,macOS,Blocked,Low,0,Yes,NO_CVE,7.8,ENG-MOB-0039,Legal,Normal Activity,False
EVT00200,2026-01-01 16:40:00,20.131.29.160,10.0.0.63,michaeldorsey,VPN Connection,HTTPS,India,India,Device-828,Windows Server 2019,Success,Critical,0,Yes,NO_CVE,7.5,LEG-FW-0046,Sales,Normal Activity,False
EVT00201,2026-01-01 16:45:00,13.237.205.56,10.0.6.187,kevin05,Web Shell Detected,SMB,India,India,Device-658,Windows 11,Failed,High,8,No,CVE-2015-83961,6.2,HR-MOB-0001,Marketing,Normal Activity,False
EVT00202,2026-01-01 16:50:00,202.44.179.75,10.0.6.148,jacquelinebrooks,Brute Force,TCP,India,India,Device-376,Linux,Failed,Critical,0,Yes,NO_CVE,2.5,OPS-PC-0066,Marketing,Normal Activity,False
EVT00203,2026-01-01 16:55:00,126.114.130.168,10.0.7.165,jesse99,Configuration Change,DNS,India,India,Device-61,Windows Server 2019,Detected,Medium,0,No,NO_CVE,9.2,IT-LAP-0012,Operations,Normal Activity,False
EVT00204,2026-01-01 17:00:00,135.69.180.120,10.0.1.56,shawcharles,Session Hijacking Attempt,TCP,India,India,Device-389,Linux,Failed,Low,8,Yes,CVE-2016-79207,1.2,HR-PC-0015,Engineering,Normal Activity,False
EVT00205,2026-01-01 17:05:00,101.194.66.240,10.0.2.231,tedwards,USB Device Connected,FTP,India,India,Device-596,Windows 11,Blocked,Low,0,No,NO_CVE,9.7,LEG-SRV-0023,Engineering,Normal Activity,False
EVT00206,2026-01-01 17:10:00,190.80.43.97,10.0.9.248,kevin81,Login Success,TCP,India,India,Device-401,Windows 11,Success,Medium,0,No,CVE-2015-72424,6.0,OPS-IOT-0019,Sales,Normal Activity,False
EVT00207,2026-01-01 17:15:00,77.191.146.187,10.0.4.239,anthony67,Brute Force,HTTP,India,India,Device-139,Linux,Detected,Medium,0,No,CVE-2025-56808,4.7,SAL-IOT-0018,Marketing,Normal Activity,False
EVT00208,2026-01-01 17:20:00,153.192.17.143,10.0.6.221,christinebrown,Failed Login,HTTP,India,India,Device-567,macOS,Failed,High,8,No,NO_CVE,5.7,IT-IOT-0036,IT,Normal Activity,False
EVT00209,2026-01-01 17:25:00,177.57.66.150,10.0.1.191,tedwards,Failed Login,FTP,India,India,Device-20,Windows 11,Detected,Critical,0,No,NO_CVE,3.3,MKT-LAP-0051,Marketing,Normal Activity,False
EVT00210,2026-01-01 17:30:00,166.125.193.221,10.0.2.62,rhall,Data Exfiltration Attempt,SSH,India,India,Device-330,Windows Server 2019,Blocked,High,0,Yes,CVE-2024-84846,2.4,HR-SRV-0084,HR,Normal Activity,False
EVT00211,2026-01-01 17:35:00,49.204.242.198,10.0.4.160,stewartmargaret,Ransomware Detected,HTTPS,India,India,Device-93,Windows Server 2019,Success,Medium,0,No,CVE-2020-37301,1.2,IT-IOT-0063,Sales,Normal Activity,False
EVT00212,2026-01-01 17:40:00,219.161.119.94,10.0.4.34,martinezalexandra,Malware Detection,FTP,India,India,Device-809,Windows Server 2019,Failed,High,5,No,CVE-2015-3768,8.2,IT-LAP-0022,IT,Normal Activity,False
EVT00213,2026-01-01 17:45:00,142.114.242.50,10.0.3.29,matthew20,Suspicious Process Execution,HTTP,India,India,Device-649,macOS,Success,Medium,0,No,CVE-2016-22396,1.9,OPS-IOT-0020,HR,Normal Activity,False
EVT00214,2026-01-01 17:50:00,148.133.75.174,10.0.4.39,lstewart,Lateral Movement Detected,HTTP,India,India,Device-173,Windows 11,Blocked,Critical,0,No,NO_CVE,6.6,FIN-LAP-0088,Engineering,Normal Activity,False
EVT00215,2026-01-01 17:55:00,15.214.176.248,10.0.0.207,cwest,Web Shell Detected,SSH,India,India,Device-572,Windows Server 2019,Detected,Medium,0,No,NO_CVE,2.2,OPS-MOB-0107,Operations,Normal Activity,False
EVT00216,2026-01-01 18:00:00,192.98.164.236,10.0.7.238,nbernard,Firewall Rule Change,DNS,India,India,Device-568,Linux,Blocked,High,0,Yes,CVE-2019-67717,4.9,SAL-PRT-0066,HR,Normal Activity,False
EVT00217,2026-01-01 18:05:00,221.196.192.209,10.0.2.216,nancy35,DDoS Attempt,SSH,India,India,Device-607,Windows 10,Success,Critical,0,No,CVE-2020-75732,5.6,SAL-SW-0114,Operations,Normal Activity,False
EVT00218,2026-01-01 18:10:00,86.239.226.133,10.0.9.47,rileykimberly,Malware Detection,FTP,India,India,Device-585,Windows 10,Failed,Medium,8,No,CVE-2017-2885,7.8,LEG-PRT-0075,IT,Normal Activity,False
EVT00219,2026-01-01 18:15:00,200.10.219.238,10.0.3.193,daniel86,Failed Login,SMB,India,India,Device-678,Linux,Success,Medium,0,No,NO_CVE,4.6,IT-RTR-0011,Operations,Normal Activity,False
EVT00220,2026-01-01 18:20:00,216.11.53.167,10.0.6.222,davismatthew,Unauthorized Access,RDP,India,India,Device-197,Windows 10,Failed,Low,5,No,CVE-2021-21756,9.0,IT-PRT-0068,Sales,Normal Activity,False
EVT00221,2026-01-01 18:25:00,90.64.49.117,10.0.2.75,csalinas,Lateral Movement Detected,HTTP,India,India,Device-105,Windows 11,Failed,High,1,No,NO_CVE,3.3,LEG-PRT-0028,IT,Normal Activity,False
EVT00222,2026-01-01 18:30:00,119.230.244.188,10.0.8.2,rhall,Account Lockout,SSH,India,India,Device-146,Windows 11,Failed,Critical,5,No,CVE-2021-83626,0.6,HR-SRV-0115,HR,Normal Activity,False
EVT00223,2026-01-01 18:35:00,62.230.37.227,10.0.9.246,lindsey83,File Access,HTTPS,India,India,Device-761,Windows 11,Failed,Low,5,No,NO_CVE,3.9,LEG-SW-0077,Sales,Normal Activity,False
EVT00224,2026-01-01 18:40:00,109.4.106.227,10.0.1.228,eric71,Brute Force,TCP,India,India,Device-811,macOS,Failed,Medium,6,No,NO_CVE,1.6,ENG-IOT-0098,Sales,Normal Activity,False
EVT00225,2026-01-01 18:45:00,44.218.152.144,10.0.1.25,walkerjennifer,Privilege Escalation,SMB,India,India,Device-756,Windows Server 2019,Blocked,Low,0,No,CVE-2016-25318,6.7,MKT-SRV-0008,Engineering,Normal Activity,False
EVT00226,2026-01-01 18:50:00,152.222.13.102,10.0.6.252,lopezjustin,Suspicious Process Execution,TCP,India,India,Device-625,Windows 10,Success,High,0,No,CVE-2019-55447,1.3,ENG-LAP-0010,HR,Normal Activity,False
