event_id,prediction,confidence_score,anomaly_score,severity,event_type,asset_name,source_ip,timestamp
EVT00212,Normal,44.25,0.1085794217774279,High,Malware Detection,IT-LAP-0022,219.161.119.94,2026-01-01 17:40:00
EVT00213,Normal,16.38,0.1281298509861081,Medium,Suspicious Process Execution,OPS-IOT-0020,142.114.242.50,2026-01-01 17:45:00
EVT00214,Normal,33.89,0.0981897543143606,Critical,Lateral Movement Detected,FIN-LAP-0088,148.133.75.174,2026-01-01 17:50:00
EVT00215,Normal,20.55,0.1132935686932035,Medium,Web Shell Detected,OPS-MOB-0107,15.214.176.248,2026-01-01 17:55:00
EVT00216,Normal,51.5,0.0233224245087353,High,Firewall Rule Change,SAL-PRT-0066,192.98.164.236,2026-01-01 18:00:00
EVT00217,Normal,31.1,0.100588895825619,Critical,DDoS Attempt,SAL-SW-0114,221.196.192.209,2026-01-01 18:05:00
EVT00218,Normal,57.71,0.071355389311441,Medium,Malware Detection,LEG-PRT-0075,86.239.226.133,2026-01-01 18:10:00
EVT00219,Normal,20.8,0.13480932113303,Medium,Failed Login,IT-RTR-0011,200.10.219.238,2026-01-01 18:15:00
EVT00220,Normal,64.22,0.0315684997848501,Low,Unauthorized Access,IT-PRT-0068,216.11.53.167,2026-01-01 18:20:00
EVT00221,Normal,16.87,0.1470391688631515,High,Lateral Movement Detected,LEG-PRT-0028,90.64.49.117,2026-01-01 18:25:00
EVT00222,Normal,43.53,0.0401163184563821,Critical,Account Lockout,HR-SRV-0115,119.230.244.188,2026-01-01 18:30:00
EVT00223,Normal,39.97,0.0862450371144424,Low,File Access,LEG-SW-0077,62.230.37.227,2026-01-01 18:35:00
EVT00224,Normal,57.08,5.9961162464095e-06,Medium,Brute Force,ENG-IOT-0098,109.4.106.227,2026-01-01 18:40:00
EVT00225,Normal,33.97,0.0988033024502451,Low,Privilege Escalation,MKT-SRV-0008,44.218.152.144,2026-01-01 18:45:00
EVT00226,Normal,20.69,0.1042334993089871,High,Suspicious Process Execution,ENG-LAP-0010,152.222.13.102,2026-01-01 18:50:00
EVT00227,Suspicious,65.35,-0.0259283942885337,Critical,Data Exfiltration Attempt,OPS-SW-0063,147.187.217.48,2026-01-01 18:55:00
EVT00228,Normal,29.82,0.1207438156129055,Medium,Credential Dumping,FIN-DB-0101,50.129.244.105,2026-01-01 19:00:00
EVT00229,Normal,30.67,0.1174793585188712,Critical,DDoS Attempt,LEG-IOT-0079,8.155.189.44,2026-01-01 19:05:00
EVT00230,Normal,26.55,0.1198441135362329,Critical,Firewall Rule Change,ENG-SRV-0078,204.134.136.136,2026-01-01 19:10:00
EVT00231,Normal,19.25,0.1639417512771502,Medium,File Access,OPS-MOB-0107,151.102.6.137,2026-01-01 19:15:00
EVT00232,Normal,26.33,0.0972702764238432,Critical,Session Hijacking Attempt,ENG-MOB-0006,153.50.232.232,2026-01-01 19:20:00
EVT00233,Normal,16.48,0.1521670960304647,Medium,USB Device Connected,MKT-FW-0124,220.248.25.0,2026-01-01 19:25:00
EVT00234,Normal,19.66,0.1386775258321764,Medium,Failed Login,HR-SW-0061,206.19.66.79,2026-01-01 19:30:00
EVT00235,Normal,33.44,0.0803372964089241,High,Web Shell Detected,HR-PC-0051,115.151.41.40,2026-01-01 19:35:00
EVT00236,Suspicious,86.45,-0.0327528242829275,High,Port Scan,FIN-LAP-0107,204.39.134.83,2026-01-01 19:40:00
EVT00237,Normal,58.46,0.0189614930513514,Low,USB Device Connected,HR-RTR-0027,216.227.187.248,2026-01-01 19:45:00
EVT00238,Normal,44.12,0.0395092766062247,Critical,Phishing Email,SAL-IOT-0023,60.132.187.34,2026-01-01 19:50:00
EVT00239,Normal,25.46,0.1338893336836952,Medium,Account Lockout,FIN-LAP-0089,142.146.252.57,2026-01-01 19:55:00
EVT00240,Normal,24.12,0.1433366565301158,Medium,Ransomware Detected,MKT-DB-0001,158.61.29.84,2026-01-01 20:00:00
EVT00241,Normal,27.68,0.0642773232655556,Low,SQL Injection Attempt,SAL-SW-0008,189.100.213.116,2026-01-01 20:05:00
EVT00242,Normal,30.55,0.1029234242188625,Low,SQL Injection Attempt,ENG-DB-0098,55.132.49.217,2026-01-01 20:10:00
EVT00243,Normal,29.8,0.0929419512429026,Medium,Privilege Escalation,MKT-PC-0081,148.56.99.22,2026-01-01 20:15:00
EVT00244,Normal,30.78,0.1201530204710528,Low,Phishing Email,MKT-MOB-0056,49.184.43.23,2026-01-01 20:20:00
EVT00245,Normal,29.31,0.0620905755032838,High,DDoS Attempt,LEG-PRT-0125,139.170.65.14,2026-01-01 20:25:00
EVT00246,Normal,30.17,0.1299244049714618,Medium,Login Success,OPS-FW-0033,201.202.84.230,2026-01-01 20:30:00
EVT00247,Normal,47.39,0.0397969662262793,Low,Malware Detection,ENG-IOT-0033,166.40.61.138,2026-01-01 20:35:00
EVT00248,Normal,30.5,0.1031560955839855,High,Account Lockout,ENG-MOB-0080,174.252.86.160,2026-01-01 20:40:00
EVT00249,Normal,16.64,0.1674657352118719,Medium,File Access,MKT-FW-0058,209.9.228.99,2026-01-01 20:45:00
EVT00250,Normal,51.64,0.0540731299562364,Low,Data Exfiltration Attempt,MKT-SRV-0088,223.134.112.163,2026-01-01 20:50:00
EVT00251,Normal,24.34,0.1320540986829906,High,Brute Force,SAL-DB-0122,221.15.76.61,2026-01-01 20:55:00
EVT00252,Normal,19.09,0.1100423899782039,High,DNS Tunneling Detected,LEG-IOT-0055,50.245.162.17,2026-01-01 21:00:00
EVT00253,Normal,50.53,0.0710404702670042,Critical,Malware Detection,IT-SRV-0042,222.4.152.10,2026-01-01 21:05:00
EVT00254,Normal,33.75,0.1147718566538833,Low,Firewall Rule Change,HR-DB-0044,91.211.216.71,2026-01-01 21:10:00
EVT00255,Normal,68.14,0.0140280304618395,High,Credential Dumping,FIN-PRT-0054,194.210.229.128,2026-01-01 21:15:00
EVT00256,Normal,40.84,0.0922716796954784,Medium,Failed Login,OPS-LAP-0127,160.244.152.183,2026-01-01 21:20:00
EVT00257,Normal,34.68,0.0534355291274535,Critical,VPN Connection,FIN-SRV-0056,203.34.212.215,2026-01-01 21:25:00
EVT00258,Normal,41.17,0.0924553990001643,High,Firewall Rule Change,MKT-SW-0111,223.137.198.220,2026-01-01 21:30:00
EVT00259,Normal,35.0,0.0615034368047047,Critical,Malware Detection,SAL-IOT-0106,48.162.18.136,2026-01-01 21:35:00
EVT00260,Normal,40.98,0.0822903525328634,Low,Unauthorized Access,HR-LAP-0116,186.132.80.242,2026-01-01 21:40:00
EVT00261,Normal,35.62,0.0852126161613798,Low,Brute Force,MKT-SW-0035,209.17.17.95,2026-01-01 21:45:00
EVT00262,Suspicious,52.3,-0.0176913655897016,High,Web Shell Detected,FIN-SW-0024,223.214.109.84,2026-01-01 21:50:00
EVT00263,Normal,58.55,0.0226436896767067,Critical,Session Hijacking Attempt,MKT-PC-0081,139.219.83.253,2026-01-01 21:55:00
EVT00264,Normal,32.38,0.1108396246948428,Low,Ransomware Detected,OPS-DB-0065,182.172.109.29,2026-01-01 22:00:00
EVT00265,Normal,27.27,0.1572674343700085,Medium,Privilege Escalation,LEG-MOB-0049,199.121.251.218,2026-01-01 22:05:00
EVT00266,Normal,35.01,0.0840233114364238,Low,SQL Injection Attempt,MKT-DB-0112,223.91.107.38,2026-01-01 22:10:00
EVT00267,Normal,37.41,0.0748208959078344,Critical,Suspicious Process Execution,SAL-IOT-0045,182.229.180.65,2026-01-01 22:15:00
EVT00268,Normal,34.81,0.1131124010179494,High,Session Hijacking Attempt,HR-IOT-0033,146.255.13.84,2026-01-01 22:20:00
EVT00269,Normal,45.99,0.0573149353509128,Low,Phishing Email,FIN-MOB-0114,204.161.209.183,2026-01-01 22:25:00
EVT00270,Normal,32.88,0.1203605658942496,Medium,Port Scan,ENG-SRV-0104,157.255.79.237,2026-01-01 22:30:00
EVT00271,Normal,62.85,0.0295286872874354,Low,USB Device Connected,IT-SRV-0032,166.89.36.254,2026-01-01 22:35:00
EVT00272,Normal,28.64,0.1166599195514319,Low,Brute Force,MKT-DB-0017,222.229.161.116,2026-01-01 22:40:00
EVT00273,Normal,67.01,0.0291532859496738,Low,Phishing Email,IT-SW-0106,215.240.153.173,2026-01-01 22:45:00
EVT00274,Normal,34.58,0.0764684023716094,Medium,Unauthorized Access,IT-SRV-0039,212.190.80.24,2026-01-01 22:50:00
EVT00275,Normal,17.56,0.128741989982534,Medium,DDoS Attempt,ENG-FW-0125,157.116.61.175,2026-01-01 22:55:00
EVT00276,Normal,23.26,0.0858262312143808,Critical,Failed Login,OPS-LAP-0046,1.122.168.127,2026-01-01 23:00:00
EVT00277,Normal,58.75,0.0384032243839301,Low,Data Exfiltration Attempt,LEG-SW-0102,105.226.109.207,2026-01-01 23:05:00
EVT00278,Normal,38.57,0.067716201557874,Medium,Ransomware Detected,IT-DB-0070,38.153.22.165,2026-01-01 23:10:00
EVT00279,Normal,57.65,0.0609458123675364,High,Session Hijacking Attempt,LEG-IOT-0002,108.225.125.138,2026-01-01 23:15:00
EVT00280,Normal,50.67,0.0164913976413215,High,Brute Force,LEG-DB-0020,30.234.69.205,2026-01-01 23:20:00
EVT00281,Normal,28.73,0.0918145216345038,Critical,Data Exfiltration Attempt,ENG-RTR-0010,88.100.69.65,2026-01-01 23:25:00
EVT00282,Normal,18.29,0.1087330446409224,High,Lateral Movement Detected,OPS-MOB-0030,96.121.68.124,2026-01-01 23:30:00
EVT00283,Normal,48.88,0.0341010727519935,Medium,Failed Login,FIN-MOB-0096,213.34.234.67,2026-01-01 23:35:00
EVT00284,Normal,28.46,0.0750673529034051,Medium,Web Shell Detected,FIN-SW-0098,193.134.179.199,2026-01-01 23:40:00
EVT00285,Normal,72.36,0.0027340697756289,Low,SQL Injection Attempt,MKT-FW-0101,48.190.187.4,2026-01-01 23:45:00
EVT00286,Normal,46.74,0.0575810678349033,High,Port Scan,SAL-PRT-0011,16.49.15.67,2026-01-01 23:50:00
EVT00287,Normal,15.96,0.1242513688110427,Medium,Malware Detection,MKT-MOB-0120,94.187.115.208,2026-01-01 23:55:00
EVT00288,Normal,54.33,0.026398167230311,Critical,Login Success,LEG-DB-0091,206.242.145.12,2026-01-02 00:00:00
EVT00289,Normal,35.65,0.1126953776497833,High,File Access,FIN-PRT-0085,192.252.134.24,2026-01-02 00:05:00
EVT00290,Normal,49.36,0.0107231010926053,Low,Privilege Escalation,SAL-IOT-0021,24.214.10.36,2026-01-02 00:10:00
EVT00291,Normal,55.74,0.0674573371861957,Medium,USB Device Connected,HR-PRT-0100,96.139.26.205,2026-01-02 00:15:00
EVT00292,Normal,38.8,0.0774125763727079,High,Failed Login,SAL-FW-0111,212.95.7.113,2026-01-02 00:20:00
EVT00293,Normal,29.83,0.104718234190022,Low,Suspicious Process Execution,OPS-SW-0022,3.60.20.210,2026-01-02 00:25:00
EVT00294,Normal,21.15,0.1220469491956313,High,Data Exfiltration Attempt,SAL-RTR-0107,90.230.175.183,2026-01-02 00:30:00
EVT00295,Normal,23.31,0.1203912090946146,Medium,Brute Force,IT-DB-0126,3.133.229.252,2026-01-02 00:35:00
EVT00296,Normal,35.86,0.0362160310313852,Critical,Configuration Change,SAL-IOT-0116,217.83.222.198,2026-01-02 00:40:00
EVT00297,Normal,27.37,0.1022877645773229,Critical,DDoS Attempt,MKT-MOB-0118,155.208.199.27,2026-01-02 00:45:00
EVT00298,Normal,48.3,0.0227473448453352,Low,Failed Login,MKT-MOB-0110,149.93.207.152,2026-01-02 00:50:00
EVT00299,Normal,9.14,0.1559438326474999,Medium,Lateral Movement Detected,FIN-LAP-0086,142.252.236.86,2026-01-02 00:55:00
EVT00300,Normal,18.75,0.1180751811586141,Medium,SQL Injection Attempt,SAL-FW-0030,129.223.94.59,2026-01-02 01:00:00
EVT00301,Normal,25.37,0.1493018140469055,Medium,Session Hijacking Attempt,MKT-LAP-0071,145.140.130.1,2026-01-02 01:05:00
EVT00302,Normal,24.66,0.0986994736133267,Critical,Login Success,SAL-IOT-0078,115.139.54.25,2026-01-02 01:10:00
EVT00303,Normal,13.0,0.1659386749197485,Medium,DNS Tunneling Detected,IT-MOB-0121,108.37.8.122,2026-01-02 01:15:00
EVT00304,Normal,51.84,0.0340942415719783,Critical,USB Device Connected,LEG-MOB-0023,154.130.236.60,2026-01-02 01:20:00
EVT00305,Normal,32.49,0.1069643289665604,High,SQL Injection Attempt,HR-LAP-0104,122.117.90.198,2026-01-02 01:25:00
EVT00306,Normal,18.24,0.1042603139399722,Medium,Session Hijacking Attempt,HR-DB-0100,50.206.30.80,2026-01-02 01:30:00
EVT00307,Suspicious,79.12,-0.0384247582232046,Critical,Brute Force,LEG-DB-0125,160.134.152.246,2026-01-02 01:35:00
EVT00308,Normal,34.24,0.1079864604686914,Medium,Configuration Change,ENG-SRV-0042,8.29.177.195,2026-01-02 01:40:00
EVT00309,Normal,53.89,0.0411225288879116,Low,Credential Dumping,OPS-MOB-0127,167.117.126.53,2026-01-02 01:45:00
EVT00310,Normal,23.96,0.1553070988969167,Medium,SQL Injection Attempt,ENG-FW-0109,141.156.17.245,2026-01-02 01:50:00
EVT00311,Suspicious,49.77,-0.0135807374003923,Low,Account Lockout,HR-SRV-0083,199.128.217.236,2026-01-02 01:55:00
EVT00312,Normal,42.58,0.0338071151340396,Medium,SQL Injection Attempt,SAL-LAP-0084,107.63.202.186,2026-01-02 02:00:00
EVT00313,Suspicious,48.41,-0.0003060543409854,High,DDoS Attempt,MKT-DB-0113,221.113.92.70,2026-01-02 02:05:00
EVT00314,Normal,32.42,0.10348929727313,High,Account Lockout,OPS-RTR-0094,203.174.123.72,2026-01-02 02:10:00
EVT00315,Normal,16.77,0.1255155385662315,Medium,USB Device Connected,LEG-PRT-0008,39.210.230.22,2026-01-02 02:15:00
EVT00316,Normal,23.24,0.1009611567805206,Low,Lateral Movement Detected,LEG-FW-0021,176.70.62.118,2026-01-02 02:20:00
EVT00317,Normal,18.78,0.1245346784069131,High,Brute Force,IT-MOB-0111,200.87.12.155,2026-01-02 02:25:00
EVT00318,Normal,32.51,0.112512770561082,High,Suspicious Process Execution,SAL-FW-0034,75.128.75.175,2026-01-02 02:30:00
EVT00319,Normal,75.5,0.0060734743659571,Critical,Configuration Change,FIN-PC-0079,169.70.6.130,2026-01-02 02:35:00
EVT00320,Normal,24.59,0.1300378305061112,Medium,Session Hijacking Attempt,ENG-MOB-0116,115.151.84.27,2026-01-02 02:40:00
EVT00321,Normal,23.1,0.1372846957054879,Medium,File Access,SAL-PC-0024,150.67.248.192,2026-01-02 02:45:00
EVT00322,Normal,14.34,0.1226396549574233,Medium,File Access,IT-SW-0002,217.235.15.227,2026-01-02 02:50:00
EVT00323,Normal,38.53,0.03779128129872,Medium,Account Lockout,LEG-PRT-0045,222.111.179.70,2026-01-02 02:55:00
EVT00324,Normal,37.61,0.0538875205820498,High,Login Success,FIN-SW-0068,146.70.232.85,2026-01-02 03:00:00
EVT00325,Normal,20.96,0.1473032856781911,High,File Access,OPS-PRT-0100,145.155.81.152,2026-01-02 03:05:00
EVT00326,Normal,54.1,0.0283137010211681,Medium,Account Lockout,SAL-PC-0029,213.114.184.182,2026-01-02 03:10:00
EVT00327,Normal,24.57,0.1169763943632626,Low,File Access,FIN-SRV-0076,207.68.216.213,2026-01-02 03:15:00
EVT00328,Normal,24.57,0.0877903661565756,High,SQL Injection Attempt,MKT-RTR-0064,118.234.106.50,2026-01-02 03:20:00
EVT00329,Suspicious,66.17,-0.000227252132481,Critical,Privilege Escalation,IT-DB-0040,149.208.200.146,2026-01-02 03:25:00
EVT00330,Normal,12.0,0.1372306715704502,Medium,Failed Login,IT-RTR-0032,223.71.197.115,2026-01-02 03:30:00
EVT00331,Normal,55.58,0.0110706048037366,Medium,Privilege Escalation,HR-MOB-0105,73.91.18.89,2026-01-02 03:35:00
EVT00332,Normal,23.89,0.1395922511854539,Medium,Firewall Rule Change,ENG-PRT-0065,126.170.78.164,2026-01-02 03:40:00
EVT00333,Normal,31.4,0.1049804370715016,Low,Privilege Escalation,IT-SW-0049,69.171.252.247,2026-01-02 03:45:00
EVT00334,Normal,51.67,0.053952085326151,Low,SQL Injection Attempt,OPS-PRT-0053,146.223.158.14,2026-01-02 03:50:00
EVT00335,Normal,37.33,0.0337660920541109,High,Web Shell Detected,LEG-DB-0127,151.129.142.9,2026-01-02 03:55:00
EVT00336,Normal,75.51,0.0035197009327805,Medium,DDoS Attempt,MKT-SRV-0060,58.43.87.210,2026-01-02 04:00:00
EVT00337,Normal,10.71,0.1690490046914589,Medium,Failed Login,FIN-PRT-0080,144.241.234.150,2026-01-02 04:05:00
EVT00338,Normal,17.2,0.159465060270053,Medium,Failed Login,ENG-IOT-0017,168.103.50.1,2026-01-02 04:10:00
EVT00339,Normal,32.32,0.0929444944746717,High,File Access,LEG-PRT-0026,168.86.112.140,2026-01-02 04:15:00
EVT00340,Normal,20.18,0.1073233990601686,High,Credential Dumping,SAL-LAP-0068,179.120.244.29,2026-01-02 04:20:00
EVT00341,Normal,35.3,0.0978598336837031,Medium,File Access,FIN-FW-0070,207.58.197.148,2026-01-02 04:25:00
EVT00342,Normal,52.25,0.0511929787657344,Medium,Credential Dumping,FIN-RTR-0090,222.104.140.13,2026-01-02 04:30:00
EVT00343,Normal,9.94,0.1534767385689737,Medium,Phishing Email,LEG-PRT-0131,46.209.77.232,2026-01-02 04:35:00
EVT00344,Normal,50.98,0.0484366251744774,Low,Phishing Email,IT-SW-0098,171.138.120.57,2026-01-02 04:40:00
EVT00345,Normal,66.05,0.0200627136783242,High,SQL Injection Attempt,LEG-RTR-0040,213.105.89.197,2026-01-02 04:45:00
EVT00346,Normal,61.42,0.0120691364702777,Critical,File Access,ENG-PRT-0090,49.222.231.46,2026-01-02 04:50:00
EVT00347,Normal,15.38,0.1257444482139902,Medium,Unauthorized Access,FIN-IOT-0084,15.232.191.135,2026-01-02 04:55:00
EVT00348,Normal,18.0,0.1297293387723598,Medium,Brute Force,SAL-MOB-0057,102.82.10.65,2026-01-02 05:00:00
EVT00349,Normal,29.27,0.1252685966819584,Medium,Web Shell Detected,ENG-RTR-0041,97.176.56.26,2026-01-02 05:05:00
EVT00350,Normal,40.29,0.0692321877258536,Medium,Unauthorized Access,MKT-PC-0082,54.112.124.134,2026-01-02 05:10:00
EVT00351,Normal,56.4,0.0279840360871245,Medium,File Access,FIN-LAP-0105,201.26.228.178,2026-01-02 05:15:00
EVT00352,Normal,41.39,0.0444979608308969,Medium,Firewall Rule Change,FIN-LAP-0032,25.216.137.130,2026-01-02 05:20:00
EVT00353,Normal,58.34,0.0069067889119589,Medium,Configuration Change,SAL-LAP-0092,157.34.172.75,2026-01-02 05:25:00
EVT00354,Normal,19.49,0.0989606990083739,Critical,Phishing Email,LEG-LAP-0070,136.50.60.251,2026-01-02 05:30:00
EVT00355,Normal,35.6,0.0966084288822495,Critical,Web Shell Detected,IT-RTR-0072,105.159.144.248,2026-01-02 05:35:00
EVT00356,Normal,42.39,0.0336699104666502,Critical,Data Exfiltration Attempt,ENG-IOT-0022,141.203.101.75,2026-01-02 05:40:00
EVT00357,Normal,23.17,0.1247804769340863,High,Privilege Escalation,MKT-PRT-0100,115.206.70.172,2026-01-02 05:45:00
EVT00358,Normal,28.87,0.0601782757364326,Critical,VPN Connection,OPS-SW-0104,37.176.121.127,2026-01-02 05:50:00
EVT00359,Normal,29.88,0.0653261684719102,Low,SQL Injection Attempt,IT-FW-0049,158.248.64.215,2026-01-02 05:55:00
EVT00360,Normal,32.55,0.0784484144921862,Low,Port Scan,OPS-MOB-0019,204.96.238.183,2026-01-02 06:00:00
EVT00361,Normal,30.04,0.1032213492708788,Low,SQL Injection Attempt,HR-RTR-0080,153.11.26.117,2026-01-02 06:05:00
EVT00362,Normal,28.75,0.0954872524677536,Critical,Session Hijacking Attempt,ENG-MOB-0105,194.99.89.55,2026-01-02 06:10:00
EVT00363,Normal,22.37,0.0914570766841096,Low,Privilege Escalation,IT-LAP-0009,89.144.150.253,2026-01-02 06:15:00
EVT00364,Normal,16.93,0.1229530079985856,Critical,Privilege Escalation,IT-SRV-0015,132.15.79.200,2026-01-02 06:20:00
EVT00365,Normal,41.96,0.04301763265569,High,Privilege Escalation,ENG-SW-0100,177.6.117.171,2026-01-02 06:25:00
EVT00366,Normal,21.69,0.1216415509423684,Medium,Malware Detection,HR-LAP-0135,9.233.220.81,2026-01-02 06:30:00
EVT00367,Normal,60.94,0.0407282200245116,Critical,Phishing Email,MKT-PC-0077,146.46.39.57,2026-01-02 06:35:00
EVT00368,Normal,9.02,0.1686818326973279,Medium,DNS Tunneling Detected,FIN-FW-0077,182.138.79.34,2026-01-02 06:40:00
EVT00369,Normal,29.38,0.1172859885481213,Low,Lateral Movement Detected,IT-PRT-0039,171.172.42.52,2026-01-02 06:45:00
EVT00370,Normal,26.99,0.1509260723924914,Medium,Malware Detection,FIN-LAP-0116,110.214.18.153,2026-01-02 06:50:00
EVT00371,Normal,72.54,0.0189088428101492,High,Ransomware Detected,MKT-FW-0100,210.191.120.56,2026-01-02 06:55:00
EVT00372,Normal,30.01,0.1124205258302227,Medium,Privilege Escalation,SAL-IOT-0065,205.227.36.141,2026-01-02 07:00:00
EVT00373,Normal,11.76,0.1646252687853488,Medium,Firewall Rule Change,SAL-MOB-0107,201.36.101.31,2026-01-02 07:05:00
EVT00374,Normal,26.51,0.0682859196419486,Low,Web Shell Detected,MKT-RTR-0071,202.80.235.175,2026-01-02 07:10:00
EVT00375,Normal,34.18,0.1136050379890415,Medium,Configuration Change,ENG-PC-0111,222.85.174.32,2026-01-02 07:15:00
EVT00376,Normal,78.2,0.0024604867381078,Medium,Suspicious Process Execution,OPS-PRT-0110,153.56.199.120,2026-01-02 07:20:00
EVT00377,Normal,25.03,0.0990336538033709,Low,Web Shell Detected,MKT-DB-0099,138.127.65.64,2026-01-02 07:25:00
EVT00378,Normal,36.67,0.0701279673467288,Low,Unauthorized Access,SAL-IOT-0112,189.255.38.93,2026-01-02 07:30:00
EVT00379,Normal,40.78,0.0793638178984679,Low,Data Exfiltration Attempt,ENG-MOB-0034,209.169.186.166,2026-01-02 07:35:00
EVT00380,Normal,47.94,0.0678782108065911,Low,Unauthorized Access,OPS-MOB-0098,175.54.171.52,2026-01-02 07:40:00
EVT00381,Normal,44.61,0.0478006072743699,High,Phishing Email,IT-SW-0038,139.95.72.150,2026-01-02 07:45:00
EVT00382,Normal,25.62,0.1040506573149678,Medium,Account Lockout,LEG-DB-0097,26.50.138.179,2026-01-02 07:50:00
EVT00383,Normal,46.72,0.0655056807080934,Critical,Malware Detection,IT-SRV-0003,205.228.106.0,2026-01-02 07:55:00
EVT00384,Normal,33.43,0.0556159251933271,Low,Privilege Escalation,IT-SRV-0106,213.47.57.167,2026-01-02 08:00:00
EVT00385,Suspicious,66.48,-0.003401108219325,High,Suspicious Process Execution,SAL-PC-0046,56.176.31.74,2026-01-02 08:05:00
EVT00386,Normal,65.91,0.0175200951337053,Critical,Suspicious Process Execution,ENG-SRV-0008,8.60.226.0,2026-01-02 08:10:00
EVT00387,Normal,23.35,0.1456516834135401,Medium,Malware Detection,MKT-PRT-0055,221.135.31.66,2026-01-02 08:15:00
EVT00388,Normal,36.37,0.1018146717826645,Low,VPN Connection,IT-LAP-0027,207.8.164.83,2026-01-02 08:20:00
EVT00389,Normal,52.57,0.008756825223455,High,Brute Force,LEG-MOB-0037,197.93.142.108,2026-01-02 08:25:00
EVT00390,Suspicious,59.94,-0.0274828965723143,Low,Web Shell Detected,IT-RTR-0073,173.139.93.9,2026-01-02 08:30:00
EVT00391,Normal,40.15,0.0525593710226137,Medium,Configuration Change,MKT-LAP-0050,1.57.89.198,2026-01-02 08:35:00
EVT00392,Normal,34.7,0.0702848515153656,Low,Brute Force,SAL-SW-0084,185.62.228.93,2026-01-02 08:40:00
EVT00393,Normal,40.95,0.0855615965026292,High,SQL Injection Attempt,OPS-SW-0083,195.98.107.204,2026-01-02 08:45:00
EVT00394,Normal,44.58,0.050089310282396,High,Suspicious Process Execution,ENG-SW-0093,129.242.213.147,2026-01-02 08:50:00
EVT00395,Normal,38.98,0.0631623190172245,Low,Suspicious Process Execution,HR-DB-0052,61.16.19.189,2026-01-02 08:55:00
EVT00396,Normal,30.1,0.0803873025655668,Medium,Configuration Change,MKT-MOB-0057,72.65.167.40,2026-01-02 09:00:00
EVT00397,Normal,18.58,0.1234839713584363,High,Firewall Rule Change,LEG-PC-0014,200.65.93.238,2026-01-02 09:05:00
EVT00398,Normal,58.32,0.0411790455773179,Critical,Port Scan,FIN-FW-0113,177.23.160.176,2026-01-02 09:10:00
